id,tanggal,jam,sens1,sens2,sens3,sens4,sens5,sens6,sens7,sens8,sens9,,,,,
2381,13-Apr,10:10,26.91,87.64,25989.12,64.08,0.778745507,0.19973735,0.203427764,0.603126482,0.359756388,0.296292544,0.455802067,0.083657313,0.981611536,0.977991532
2382,13-Apr,10:20,26.99,85.57,25804.8,63.99,0.061905486,0.791220629,0.803558199,0.222992176,0.795087471,0.027308404,0.973723525,0.880460918,0.809569403,0.801878062
2383,13-Apr,10:30,27.06,86.89,25804.8,65.05,0.704395928,0.118893723,0.170627374,0.688443302,0.600727151,0.415359887,0.777229811,0.182059921,0.785408712,0.866184424
2384,13-Apr,10:40,27.22,85.01,23961.6,63.23,0.514366009,0.949779319,0.203012045,0.958811124,0.355085485,0.222940225,0.296786731,0.744970328,0.549902278,0.624646992
2385,13-Apr,10:50,27.3,84.35,24145.92,61.33,0.274406135,0.980523072,0.471099296,0.196985373,0.358578642,0.362338761,0.032293703,0.10995532,0.35014456,0.305398674
2386,13-Apr,11:00,27.54,86.61,29491.2,63.05,0.726792443,0.141031905,0.438801296,0.282860963,0.451642763,0.89597417,0.769356455,0.321701448,0.206089689,0.929809066
2387,13-Apr,11:10,27.7,83.23,32993.28,62.78,0.257132119,0.817988749,0.025951243,0.778390771,0.242483772,0.949779819,0.343771586,0.511477256,0.202734021,0.298386685
2388,13-Apr,11:20,27.77,82.57,36823.04,61.07,0.475513512,0.854420009,0.679857593,0.625182948,0.282747194,0.933334019,0.350891455,0.539228468,0.484831629,0.766426888
2389,13-Apr,11:30,27.93,80.7,53248.01,63.52,0.48313053,0.931358904,0.801229417,0.367236003,0.316713853,0.513963375,0.668571477,0.879132894,0.013857493,0.494020668
2390,13-Apr,11:40,28.33,81.35,50503.68,59.73,0.635746522,0.766464609,0.197179293,0.728923442,0.469637316,0.899435908,0.742805129,0.945085581,0.477629007,0.005619729
2391,13-Apr,11:50,28.48,78.35,57139.2,60.22,0.755582022,0.560938139,0.75176391,0.740049868,0.642745852,0.355115777,0.846946077,0.677540699,0.484526511,0.55928854
2392,13-Apr,12:00,28.41,77.7,44462.08,60.71,0.343531161,0.695190709,0.316326717,0.18269926,0.467646566,0.914544008,0.88407256,0.857605586,0.773393269,0.035204431
2393,13-Apr,12:10,28.56,79.38,54558.72,59.11,0.952976276,0.399915755,0.110946997,0.590246825,0.311347199,0.644078874,0.376163336,0.638124576,0.751350621,0.765854654
2394,13-Apr,12:20,28.48,78.17,42516.48,58.91,0.730477593,0.022160838,0.303523231,0.68342942,0.943827569,0.607577983,0.93183754,0.058360267,0.928389096,0.660211577
2395,13-Apr,12:30,28.48,78.54,37925.62,59.89,0.038615968,0.579133753,0.869574656,0.635273131,0.261128149,0.504333536,0.034665044,0.450091495,0.683839993,0.922691113
2396,13-Apr,12:40,28.96,78.63,38830.08,59.92,0.270544907,0.960305044,0.383566701,0.081161279,0.483535736,0.162165393,0.755561711,0.880098893,0.642243507,0.866675644
2397,13-Apr,12:50,28.64,78.26,31150.08,58.07,0.122337811,0.194398247,0.656548495,0.009151946,0.185414967,0.150525813,0.483973688,0.598297985,0.326139278,0.788683214
2398,13-Apr,13:00,28.09,80.23,33361.92,57.46,0.179821554,0.376189149,0.642706323,0.314539211,0.650467329,0.626398521,0.745564449,0.273364214,0.954658368,0.441424512
2399,13-Apr,13:10,28.48,80.23,27279.36,58.91,0.115733621,0.909706383,0.954935427,0.758287237,0.067151997,0.33566655,0.439928176,0.988690078,0.512574459,0.600969051
2400,13-Apr,13:20,28.41,79.48,19630.08,58.25,0.763753608,0.216530501,0.367216378,0.215757889,0.253855446,0.588158696,0.096047585,0.507624548,0.759857448,0.067603332
2401,13-Apr,13:30,28.25,79.95,12380.16,57.46,0.059665884,0.697935401,0.342139961,0.971341754,0.027064625,0.658633458,0.632983068,0.465213529,0.47775783,0.545948615
2402,13-Apr,13:40,28.01,81.26,16865.28,57.49,0.722358076,0.45171792,0.800533455,0.724836126,0.28606756,0.90812771,0.547971109,0.770385015,0.075528275,0.566502134
2403,13-Apr,13:50,27.22,88.2,18862.08,55.94,0.898682167,0.921797409,0.796641654,0.151938792,0.569911774,0.081885044,0.203324321,0.969726652,0.938866153,0.405363477
2404,13-Apr,14:00,26.99,88.76,21616.64,55.54,0.923536895,0.583831016,0.253857663,0.455055633,0.513736137,0.999129503,0.267034844,0.075860297,0.024504788,0.213036259
2405,13-Apr,14:10,26.67,90.36,19322.88,56.06,0.502631154,0.830075473,0.497350084,0.057351769,0.047095037,0.078006725,0.701875657,0.899556324,0.850797288,0.400935561
2406,13-Apr,14:20,26.67,89.33,13086.72,55.62,0.320644239,0.383434902,0.280074544,0.461304685,0.455493322,0.754219421,0.299334854,0.930282387,0.314192529,0.415058833
2407,13-Apr,14:30,26.51,89.23,13363.2,53.82,0.629340706,0.064443301,0.105258316,0.021063523,0.295444217,0.833247833,0.212065151,0.690973722,0.294860169,0.9063518
2408,13-Apr,14:40,26.35,85.29,14653.44,53.95,0.31250299,0.097689866,0.331777606,0.233555273,0.905354303,0.142034932,0.659254619,0.065023614,0.805001508,0.695424788
2409,13-Apr,14:50,26.35,85.2,14673.92,53.18,0.439486796,0.562827441,0.229651204,0.956998905,0.20620844,0.804481155,0.960151107,0.736712974,0.281961489,0.681774772
2410,13-Apr,15:00,26.28,84.64,8099.84,55.92,0.071736618,0.436071132,0.410068139,0.889423635,0.122032156,0.566614401,0.28346761,0.116078126,0.94326713,0.137056565
2411,13-Apr,15:10,26.28,84.73,8156.16,54.44,0.137079068,0.107877624,0.724844774,0.558821791,0.552339055,0.441094256,0.28599028,0.267099443,0.797899237,0.811553593
2412,13-Apr,15:20,26.2,86.32,11243.52,46.93,0.563932397,0.257275226,0.742912223,0.728607527,0.16245221,0.075446335,0.253769732,0.163522629,0.056724716,0.250988964
2413,13-Apr,15:30,26.2,87.54,11013.12,53.98,0.947546339,0.970319566,0.591682257,0.289261885,0.870518584,0.332776236,0.781548395,0.628786941,0.180529099,0.368941446
2414,13-Apr,15:40,26.35,87.82,11130.88,54.23,0.957709606,0.438930468,0.995055243,0.40997931,0.196399952,0.889683381,0.796128509,0.14655689,0.754038386,0.629166203
2415,13-Apr,15:50,26.51,88.95,8524.8,55.32,0.751016615,0.741445437,0.847374454,0.281976974,0.242087174,0.491135831,0.216647079,0.237452632,0.620252537,0.729257633
2416,13-Apr,16:00,26.51,87.36,8202.24,56.33,0.707514969,0.543305613,0.305157461,0.793583272,0.69535301,0.412610605,0.900233838,0.017553323,0.037314316,0.296457715
2417,13-Apr,16:10,26.59,85.76,7326.72,56.12,0.241505556,0.939889424,0.634669858,0.993689405,0.89610168,0.584587193,0.374709331,0.970892571,0.43869106,0.996809922
2418,13-Apr,16:20,26.59,85.76,6128.64,54.73,0.236858752,0.320881132,0.730814172,0.424583223,0.243842059,0.432485121,0.492219782,0.819555709,0.466424274,0.99229146
2419,13-Apr,16:30,26.59,87.54,5253.12,52.15,0.814203864,0.587115288,0.049465474,0.872557132,0.675047008,0.690551748,0.80525269,0.20996655,0.997627363,0.587804803
2420,13-Apr,16:40,26.67,86.42,4561.92,53.55,0.692793664,0.678472413,0.775492429,0.356304366,0.54113601,0.643490997,0.273796038,0.088450915,0.749387789,0.429384281
2421,13-Apr,16:50,26.67,88.58,3939.84,54.63,0.046657976,0.925560881,0.267045503,0.192759876,0.286470003,0.115935745,0.917680145,0.581088733,0.190608681,0.312693479
2422,13-Apr,17:00,26.67,88.67,2938.88,53.62,0.369497721,0.921857297,0.307465023,0.708727572,0.248819146,0.831181895,0.167492405,0.811888365,0.025931069,0.652350756
2423,13-Apr,17:10,26.67,89.23,1785.6,54,0.88472457,0.025863891,0.705618439,0.461968718,0.574208904,0.488476285,0.249909286,0.884300062,0.446490937,0.168639249
2424,13-Apr,17:20,26.59,88.95,1065.6,54.56,0.171155694,0.357955052,0.24234448,0.340725306,0.540070142,0.600558089,0.245561301,0.391436935,0.036069057,0.232258725
2425,13-Apr,17:30,26.59,88.67,490.24,54.89,0.647409515,0.612713718,0.276013291,0.308741713,0.324489183,0.121469061,0.922419826,0.556642153,0.486400401,0.753318801
2426,13-Apr,17:40,26.51,90.26,116.64,53.96,0.47241072,0.67240096,0.456072445,0.895651658,0.080703867,0.432118281,0.643522206,0.645844729,0.79355963,0.998229758
2427,13-Apr,17:50,26.43,92.23,0,52.44,0.577179787,0.989961888,0.752141707,0.719548427,0.33366253,0.663923368,0.999427203,0.385331771,0.530129745,0.07895855
2428,13-Apr,18:00,26.2,92.61,0,52.42,0.720105289,0.090256685,0.663331059,0.658121138,0.589017186,0.311239675,0.823883825,0.446528742,0.082720775,0.262431954
2429,13-Apr,18:10,26.12,92.89,0,52.26,0.262973561,0.673948105,0.138376809,0.423360942,0.048106046,0.470303843,0.602014302,0.104786783,0.197748719,0.712252692
2430,13-Apr,18:20,25.88,92.89,0,52.23,0.859519227,0.600109917,0.559437761,0.283449592,0.350583192,0.365340496,0.570137312,0.436300068,0.130598087,0.617411244
2431,13-Apr,18:30,25.88,92.89,0,54.7,0.486389087,0.269189326,0.985620842,0.300028357,0.059083484,0.48202899,0.136848881,0.37421569,0.783185196,0.289275944
2432,13-Apr,18:40,25.64,92.89,0,55.8,0.859266989,0.961251615,0.04765232,0.580689141,0.50815063,0.487756337,0.857899511,0.167585156,0.176613856,0.487084416
2433,13-Apr,18:50,25.57,92.89,0,60.75,0.554943635,0.233131026,0.649050461,0.132223319,0.667385254,0.041943323,0.419109462,0.756370849,0.626906417,0.4561719
2434,13-Apr,19:00,25.49,92.89,0,66.2,0.555580124,0.623885301,0.447274658,0.725233079,0.934415172,0.582778297,0.84249918,0.750853016,0.979709974,0.382107616
2435,13-Apr,19:10,25.49,92.89,0,59.91,0.355667181,0.197165448,0.338952024,0.194000271,0.49242467,0.355616215,0.877383249,0.870961901,0.750039372,0.566837614
2436,13-Apr,19:20,25.57,92.89,0,69.95,0.621117158,0.303071619,0.417139929,0.039935441,0.995699167,0.993455503,0.321846439,0.074649298,0.060516681,0.503088365
2437,13-Apr,19:30,25.57,92.89,0,54.89,0.659526171,0.873718771,0.737651812,0.518556708,0.80324391,0.824538122,0.677253768,0.193412567,0.027791064,0.343965295
2438,13-Apr,19:40,25.64,92.89,0,53.51,0.300024484,0.975950048,0.14890866,0.00977441,0.476735299,0.25933647,0.979268426,0.486594645,0.990386044,0.118132606
2439,13-Apr,19:50,25.64,92.89,0,61.91,0.577900631,0.480828324,0.909968973,0.892750254,0.744037169,0.575633801,0.850094703,0.586943857,0.399073548,0.471616821
2440,13-Apr,20,25.64,92.89,0,51.13,0.442457873,0.144725606,0.387078051,0.671515571,0.50614189,0.817102436,0.395958197,0.283436294,0.0954124,0.832673334
2441,13-Apr,20:10,25.64,92.89,0,51.16,0.485771049,0.142235656,0.661759351,0.967264266,0.039893151,0.306548556,0.032736771,0.246158926,0.329411658,0.632262423
2442,13-Apr,20:20,25.64,92.89,0,52.58,0.355700174,0.310947022,0.027117391,0.40544323,0.039941068,0.608614153,0.250183094,0.623833063,0.61128063,0.074946268
2443,13-Apr,20:30,25.57,92.8,0,51.1,0.239868009,0.990553846,0.039931729,0.161261025,0.43915103,0.357948441,0.900046839,0.190411368,0.289883539,0.932719038
2444,13-Apr,20:40,25.72,92.7,0,57.09,0.076879602,0.513931659,0.547851441,0.441253328,0.195425625,0.553739197,0.789831247,0.776470025,0.22679017,0.547886329
2445,13-Apr,20:50,25.8,92.89,0,50.97,0.757186865,0.792119223,0.014576852,0.803782243,0.582878747,0.402852715,0.186778881,0.061087142,0.600266191,0.165413456
2446,13-Apr,21:00,25.72,92.89,0,50.14,0.566003834,0.558120136,0.920989765,0.649883588,0.792182164,0.742508799,0.107780471,0.716075637,0.060209278,0.715104035
2447,13-Apr,21:10,25.64,92.89,0,53.48,0.221343186,0.193459244,0.549292564,0.337363907,0.283142474,0.518689603,0.102508142,0.598745676,0.197277832,0.954357434
2448,13-Apr,21:20,25.64,92.89,0,47.86,0.134345416,0.659414469,0.701475973,0.082831871,0.249703028,0.369409884,0.305582089,0.390041305,0.192319864,0.501937194
2449,13-Apr,21:30,25.57,92.89,0,48.81,0.136529434,0.536034018,0.996566716,0.424314152,0.474435501,0.051967311,0.467011806,0.839720836,0.798278966,0.263781978
2450,13-Apr,21:40,25.49,92.89,0,49.18,0.741873126,0.805134335,0.628995845,0.105038616,0.617315174,0.515486196,0.894614936,0.10235863,0.631675174,0.682273224
2451,13-Apr,21:50,25.41,92.89,0,49.99,0.616854889,0.78752905,0.197760739,0.588432383,0.12503513,0.360128664,0.876246547,0.165250857,0.761707804,0.141277533
2452,13-Apr,22:00,25.41,92.89,0,49.3,0.724218424,0.429664065,0.701012056,0.91196693,0.069590953,0.835682441,0.147896406,0.010488967,0.323356321,0.839499785
2453,13-Apr,22:10,25.33,92.89,0,48.48,0.768309067,0.495121184,0.508514921,0.845485664,0.834070118,0.022292043,0.803856066,0.079109347,0.616090324,0.511607654
2454,13-Apr,22:20,25.33,92.89,0,65.13,0.753201248,0.37589362,0.930120543,0.329897572,0.679273492,0.100278113,0.6736849,0.46818205,0.953257622,0.957561038
2455,13-Apr,22:30,25.41,92.89,0,49.2,0.252610646,0.214627175,0.397886078,0.671995035,0.367019123,0.188282835,0.406228174,0.010511096,0.786659842,0.242074709
2456,13-Apr,22:40,25.33,92.89,0,48.19,0.364586017,0.505303808,0.106032546,0.896366402,0.645454184,0.414692794,0.307733808,0.205728492,0.542006086,0.507702498
2457,13-Apr,22:50,25.33,92.89,0,49.39,0.223388234,0.825346699,0.326266387,0.361304112,0.110664478,0.6784326,0.635214171,0.529598354,0.816981986,0.636846141
2458,13-Apr,23:00,25.25,92.89,0,48.37,0.38392153,0.510663151,0.933912535,0.656987134,0.846475255,0.299670433,0.959973099,0.468381928,0.95654584,0.705031824
2459,13-Apr,23:10,25.09,92.89,0,46.75,0.95572818,0.876756902,0.829234309,0.730688137,0.94794496,0.313072485,0.031582704,0.433419436,0.560696799,0.610623919
2460,13-Apr,23:20,25.01,92.89,0,46.4,0.41936626,0.95113714,0.650181149,0.455398095,0.387680704,0.656136433,0.946042133,0.642013265,0.541045339,0.275636074
2461,13-Apr,23:30,24.94,92.89,0,46.07,0.138861347,0.631284774,0.481389095,0.176007675,0.402037375,0.224155809,0.998998092,0.445047108,0.594434742,0.752042583
2462,13-Apr,23:40,25.01,92.89,0,46.11,0.904178826,0.789674184,0.929600261,0.634117375,0.913837618,0.656747853,0.000171735,0.354502812,0.60648713,0.994098245
2463,13-Apr,23:50,25.01,92.89,0,47.39,0.833549189,0.253893341,0.409749825,0.329970635,0.881747184,0.319218429,0.780328502,0.250361154,0.994441273,0.603400459
2464,14-Apr,0:00,25.01,92.89,0,47.07,0.002852169,0.609615937,0.277402703,0.666573717,0.596536481,0.016618573,0.444705739,0.266703429,0.576042244,0.202633461
2465,14-Apr,0:10,24.94,92.89,0,45.48,0.166533394,0.387249805,0.496711152,0.492008275,0.503969186,0.291514026,0.486581517,0.531612093,0.308972553,0.860959794
2466,14-Apr,0:20,24.86,92.89,0,47.49,0.127446327,0.173081426,0.665634446,0.361754784,0.313039187,0.526340027,0.799137707,0.628540338,0.810355299,0.684797432
2467,14-Apr,0:30,24.94,92.89,0,48.08,0.876524018,0.185904505,0.885869349,0.973617121,0.486504311,0.220203681,0.188195582,0.444608135,0.076252593,0.331721339
2468,14-Apr,0:40,24.94,92.89,0,54.34,0.057197247,0.057711886,0.963527703,0.272562448,0.50246296,0.827743728,0.770719243,0.830384557,0.018014893,0.33972319
2469,14-Apr,0:50,24.94,92.89,0,83.55,0.582810779,0.625410649,0.514048198,0.049753865,0.345099109,0.536798306,0.751500136,0.224946129,0.567168191,0.194360925
2470,14-Apr,1:00,25.01,92.89,0,109.12,0.632366251,0.126560846,0.33826467,0.050607854,0.302955914,0.509708981,0.260743882,0.486878959,0.532877184,0.374335489
2471,14-Apr,1:10,25.01,92.89,0,69,0.631793533,0.487021338,0.505691803,0.946303125,0.36005945,0.478285756,0.872167145,0.241085604,0.008751478,0.958209578
2472,14-Apr,1:20,25.17,92.89,0,47.17,0.413616452,0.977234029,0.428111865,0.600455155,0.908914544,0.362633314,0.595144781,0.788141463,0.269738848,0.559381829
2473,14-Apr,1:30,25.33,92.89,0,50.95,0.526161606,0.252007001,0.629643218,0.708440051,0.821483911,0.353631569,0.482972361,0.068487117,0.202597493,0.254739276
2474,14-Apr,1:40,25.41,92.89,0,46.61,0.417223929,0.289867876,0.598131942,0.069969423,0.378575397,0.349458395,0.178319559,0.318096917,0.817286428,0.440970963
2475,14-Apr,1:50,25.25,92.89,0,99.41,0.326124849,0.990821515,0.297550515,0.927579025,0.553010848,0.419381464,0.959278016,0.979232003,0.168825786,0.007148091
2476,14-Apr,2:00,25.25,92.89,0,47.54,0.936836717,0.264823565,0.382915389,0.080318937,0.979897451,0.56654665,0.345703498,0.144059538,0.724537446,0.904035781
2477,14-Apr,2:10,25.25,92.89,0,46.33,0.496036134,0.946985991,0.764886474,0.401501749,0.581932107,0.017077813,0.625143459,0.713550036,0.571330969,0.279091382
2478,14-Apr,2:20,25.25,92.89,0,65.41,0.091896922,0.635487469,0.192337439,0.201204771,0.423426494,0.951525267,0.724608019,0.613126446,0.730291875,0.768763221
2479,14-Apr,2:30,25.01,92.89,0,44.77,0.845718312,0.60234241,0.634322305,0.308626246,0.425731183,0.519912692,0.907462627,0.571893591,0.043598004,0.503801175
2480,14-Apr,2:40,24.78,92.89,0,46.1,0.852434863,0.7808731,0.422466919,0.629781793,0.693887726,0.328670617,0.332860894,0.4659641,0.159359593,0.632459468
2481,14-Apr,2:50,24.54,92.89,0,44.32,0.546300347,0.628423552,0.877536831,0.42712965,0.294967539,0.60637914,0.860810428,0.235239246,0.638760539,0.042770812
2482,14-Apr,3:00,24.46,92.89,0,44.17,0.804685525,0.745660205,0.841078258,0.55733571,0.193585606,0.516272524,0.939996093,0.364913637,0.851140318,0.823547836
2483,14-Apr,3:10,24.46,92.89,0,45.69,0.806714604,0.610550877,0.885430449,0.767713677,0.937237715,0.674978761,0.252473771,0.089818966,0.656419697,0.826830778
2484,14-Apr,3:20,24.54,92.89,0,45.97,0.68927886,0.169801389,0.54428272,0.451520387,0.162580101,0.123571222,0.611535006,0.570389127,0.763236173,0.475174034
2485,14-Apr,3:30,24.54,92.89,0,44.92,0.272126445,0.925153189,0.371998571,0.253751721,0.931256537,0.734866469,0.546821778,0.850556065,0.528167027,0.257678854
2486,14-Apr,3:40,24.54,92.89,0,44.15,0.485318362,0.013895685,0.324586475,0.808456332,0.568751306,0.467060337,0.583971888,0.670244165,0.104463193,0.609304287
2487,14-Apr,3:50,24.54,92.89,0,45.78,0.085120212,0.193562159,0.219926213,0.759525084,0.310497115,0.006946679,0.384478629,0.824298723,0.082219806,0.394794509
2488,14-Apr,4:00,24.46,92.89,0,45.88,0.317467501,0.020911582,0.715585847,0.259434701,0.275620252,0.487002371,0.571416419,0.136621918,0.143158278,0.364885948
2489,14-Apr,4:10,24.46,92.89,0,43.23,0.185685324,0.294202205,0.7946471,0.360716023,0.819744963,0.492788315,0.672677758,0.749979101,0.811175212,0.9718088
2490,14-Apr,4:20,24.46,92.89,0,44.65,0.256220695,0.969234701,0.376913286,0.124839403,0.766770227,0.632833695,0.055582663,0.090008993,0.56484266,0.879587154
2491,14-Apr,4:30,24.46,92.89,0,45.82,0.138357341,0.682164251,0.907370045,0.326395546,0.319953066,0.524163452,0.089573115,0.346523841,0.017689009,0.036716118
2492,14-Apr,4:40,24.54,92.89,0,45.05,0.997752528,0.476976754,0.199281476,0.576106248,0.432490703,0.039747905,0.060844576,0.543925632,0.70188857,0.998596822
2493,14-Apr,4:50,24.54,92.89,0,56.86,0.810894273,0.451013629,0.18730318,0.482460368,0.999871066,0.780539067,0.505354006,0.614802816,0.159096836,0.64715591
2494,14-Apr,5:00,24.46,92.89,0,66.44,0.184651622,0.089290471,0.149517499,0.613405683,0.569362355,0.922353879,0.845972234,0.1789575,0.686440192,0.558426953
2495,14-Apr,5:10,24.3,92.89,0,59.69,0.835572992,0.349777802,0.381780017,0.253401437,0.081606958,0.142258587,0.788047642,0.333976372,0.428950404,0.54755558
2496,14-Apr,5:20,24.3,92.89,0,43.6,0.614072403,0.234649913,0.592874608,0.699537187,0.252015947,0.46231544,0.607919649,0.384375485,0.200008358,0.24483017
2497,14-Apr,5:30,24.3,92.89,0,44.14,0.735723394,0.086902537,0.595057134,0.330235092,0.324956563,0.469952531,0.302178186,0.566498989,0.346870403,0.66359377
2498,14-Apr,5:40,24.3,92.89,71.08,42.79,0.551320063,0.920763868,0.002790761,0.778417322,0.95981312,0.277954594,0.67004192,0.567124856,0.854935619,0.858972147
2499,14-Apr,5:50,24.38,92.89,290.88,44.01,0.322306407,0.412914639,0.953304348,0.068492607,0.953058791,0.257835103,0.221434285,0.492504792,0.764749179,0.120318191
2500,14-Apr,6:00,24.46,92.89,1065.6,44.86,0.165702253,0.676196748,0.588247001,0.776026138,0.975974843,0.074250646,0.573261268,0.762184981,0.079616065,0.710993104
2501,14-Apr,6:10,24.38,92.89,1935.36,43.12,0.615491498,0.128452941,0.081382719,0.264879717,0.926798218,0.908146561,0.992946815,0.149728214,0.35100275,0.270870536
2502,14-Apr,6:20,24.3,92.89,2926.08,44.3,0.918592036,0.882713324,0.367021202,0.532395591,0.10082114,0.646713113,0.3341403,0.934824222,0.363615022,0.546368743
2503,14-Apr,6:30,24.38,92.89,4549.12,45.65,0.734069469,0.306647207,0.969074224,0.609031518,0.190129414,0.875670029,0.321336322,0.886703073,0.282163502,0.174285601
2504,14-Apr,6:40,24.54,92.89,3976.93,45.2,0.61207283,0.102462977,0.608619166,0.291752255,0.146243053,0.694550808,0.667270031,0.380563451,0.939547463,0.783374093
